timestamp,total_carparks,total_lots,lots_available,avg_lots_available
2024-02-26T17:00:00+08:00,2343,732977,472958,201.86000853606487
2024-02-26T18:00:00+08:00,2343,732509,435112,185.70721297481862
2024-02-26T19:00:00+08:00,2343,732935,406198,173.3666239863423
2024-02-26T21:00:00+08:00,2343,732935,377382,161.06786171574905
2024-02-27T04:00:00+08:00,2343,732509,344203,146.9069568928724
2024-02-27T05:00:00+08:00,2343,732977,351912,150.19718309859155
2024-02-27T06:00:00+08:00,2343,732977,397267,169.55484421681604
2024-02-27T07:00:00+08:00,2343,732977,445695,190.22407170294494
2024-02-27T08:00:00+08:00,2343,732467,484101,206.61587708066583
2024-02-27T09:00:00+08:00,2343,732509,498005,212.5501493811353
2024-02-27T11:00:00+08:00,2343,732977,500950,213.8070849338455
2024-02-27T13:00:00+08:00,2343,732652,505887,215.91421254801537
2024-02-27T14:00:00+08:00,2343,732184,505018,215.543320529236
2024-02-27T15:00:00+08:00,2343,732509,502897,214.63807084933845
2024-02-27T16:00:00+08:00,2343,732509,496237,211.79556124626546
2024-02-28T00:00:00+08:00,2343,732453,350175,149.45582586427656
2024-02-28T01:00:00+08:00,2343,732184,346012,147.6790439607341
2024-02-28T02:00:00+08:00,2343,732977,344672,147.10712761416985
2024-02-28T03:00:00+08:00,2343,732509,343461,146.59026888604353
2024-02-28T04:00:00+08:00,2343,732977,345029,147.25949637217244
2024-02-28T05:00:00+08:00,2343,732977,351815,150.1557831839522
2024-02-28T06:00:00+08:00,2343,732509,395939,168.98804950917628
2024-02-28T07:00:00+08:00,2343,732935,446975,190.7703798548869
2024-02-28T08:00:00+08:00,2343,732977,484835,206.92915066154504
2024-02-28T09:00:00+08:00,2343,733645,498205,212.63551002987623
2024-02-28T10:00:00+08:00,2343,732977,502133,214.3119931711481
2024-02-28T11:00:00+08:00,2343,732509,502061,214.28126333760136
2024-02-28T12:00:00+08:00,2343,732977,498001,212.54844216816048
2024-02-28T13:00:00+08:00,2343,732977,506794,216.3013230900555
2024-02-28T14:00:00+08:00,2343,732509,505672,215.82244985061885
2024-02-28T16:00:00+08:00,2343,732977,496965,212.10627400768246
2024-02-28T19:00:00+08:00,2343,732977,415489,177.33205292360222
2024-02-28T20:00:00+08:00,2343,732935,397506,169.65685019206146
2024-02-28T22:00:00+08:00,2343,732509,368525,157.28766538625695
2024-02-29T00:00:00+08:00,2343,732977,352419,150.4135723431498
2024-02-29T01:00:00+08:00,2343,732977,347987,148.5219803670508
2024-02-29T03:00:00+08:00,2343,732565,345304,147.37686726419122
2024-02-29T06:00:00+08:00,2343,732509,396780,169.3469910371319
2024-02-29T07:00:00+08:00,2343,732935,446374,190.5138711054204
2024-02-29T08:00:00+08:00,2343,732935,483282,206.2663252240717
2024-02-29T09:00:00+08:00,2343,732935,497414,212.29790866410585
2024-02-29T10:00:00+08:00,2343,732467,501730,214.13999146393513
2024-02-29T11:00:00+08:00,2343,732631,500011,213.40631668800683
2024-02-29T13:00:00+08:00,2343,733057,504863,215.4771660264618
2024-02-29T16:00:00+08:00,2343,732589,495243,211.37131882202306
2024-02-29T20:00:00+08:00,2343,733057,400867,171.0913358941528
2024-02-29T21:00:00+08:00,2343,733057,387884,165.5501493811353
2024-03-01T00:00:00+08:00,2343,733099,354643,151.36278275714895
2024-03-01T01:00:00+08:00,2343,733099,349571,149.19803670507895
2024-03-01T02:00:00+08:00,2343,732589,346568,147.9163465642339
2024-03-01T03:00:00+08:00,2343,732589,345183,147.32522407170293
2024-03-01T04:00:00+08:00,2343,733099,346398,147.8437900128041
2024-03-01T05:00:00+08:00,2343,733098,353560,150.90055484421683
2024-03-01T06:00:00+08:00,2343,732630,396198,169.09859154929578
2024-03-01T07:00:00+08:00,2343,732630,439527,187.59154929577466
2024-03-01T08:00:00+08:00,2343,732630,473102,201.92146820315835
2024-03-01T12:00:00+08:00,2343,732976,491188,209.6406316688007
2024-03-01T14:00:00+08:00,2343,732976,497429,212.3043107127614
2024-03-01T16:00:00+08:00,2343,732545,489429,208.8898847631242
2024-03-01T18:00:00+08:00,2343,733103,448723,191.51643192488262
2024-03-01T19:00:00+08:00,2343,732635,426725,182.12761416986768
2024-03-01T21:00:00+08:00,2343,733103,401633,171.41826717883055
2024-03-01T22:00:00+08:00,2343,733103,385208,164.40802390098165
2024-03-02T00:00:00+08:00,2343,732635,364105,155.40119504908236
2024-03-02T01:00:00+08:00,2343,732635,358373,152.9547588561673
2024-03-02T02:00:00+08:00,2343,733103,355192,151.59709773794282
2024-03-02T03:00:00+08:00,2343,732635,352145,150.29662825437472
2024-03-02T04:00:00+08:00,2343,732635,353070,150.69142125480153
2024-03-02T05:00:00+08:00,2343,733103,355894,151.8967136150235
2024-03-02T07:00:00+08:00,2343,732635,389149,166.09005548442167
2024-03-02T10:00:00+08:00,2343,733103,446695,190.6508749466496
2024-03-02T11:00:00+08:00,2343,732635,450995,192.4861288945796
2024-03-02T12:00:00+08:00,2344,733592,451778,192.73805460750853
2024-03-02T14:00:00+08:00,2344,733592,445553,190.08233788395904
2024-03-02T16:00:00+08:00,2344,733592,442241,188.6693686006826
2024-03-02T17:00:00+08:00,2344,733592,442234,188.6663822525597
2024-03-02T18:00:00+08:00,2344,733550,437473,186.63523890784984
2024-03-02T19:00:00+08:00,2344,732799,426678,182.02986348122866
2024-03-02T22:00:00+08:00,2344,733124,388854,165.8933447098976
2024-03-03T00:00:00+08:00,2344,743441,377347,160.98421501706486
2024-03-03T04:00:00+08:00,2344,743399,362496,154.64846416382252
2024-03-03T09:00:00+08:00,2344,743246,404263,172.46715017064847
2024-03-03T10:00:00+08:00,2344,742931,418272,178.44368600682594
2024-03-03T11:00:00+08:00,2344,742931,425399,181.48421501706486
2024-03-03T12:00:00+08:00,2344,742888,427871,182.53882252559728
2024-03-03T13:00:00+08:00,2344,742888,428005,182.59598976109214
2024-03-03T14:00:00+08:00,2344,743079,427006,182.169795221843
2024-03-03T15:00:00+08:00,2344,743356,425870,181.68515358361773
2024-03-03T16:00:00+08:00,2344,743356,424984,181.3071672354949
2024-03-03T17:00:00+08:00,2344,742888,424194,180.97013651877134
2024-03-03T18:00:00+08:00,2344,742888,417907,178.28796928327645
2024-03-03T19:00:00+08:00,2344,743356,411558,175.57935153583617
2024-03-03T20:00:00+08:00,2344,743356,402153,171.5669795221843
2024-03-03T21:00:00+08:00,2344,743356,390538,166.61177474402731
2024-03-03T22:00:00+08:00,2344,743356,378673,161.54991467576792
2024-03-04T00:00:00+08:00,2344,733039,353216,150.68941979522185
2024-03-04T01:00:00+08:00,2344,733473,349515,149.11049488054607
2024-03-04T02:00:00+08:00,2344,733507,347715,148.34257679180888
2024-03-04T03:00:00+08:00,2344,733507,346616,147.87372013651878
2024-03-04T04:00:00+08:00,2344,733359,347741,148.35366894197952
2024-03-04T05:00:00+08:00,2344,733039,354543,151.25554607508533
2024-03-04T06:00:00+08:00,2344,733039,399263,170.33404436860067
2024-03-04T07:00:00+08:00,2344,733039,448241,191.22909556313994
2024-03-04T08:00:00+08:00,2344,733507,485706,207.21245733788396
2024-03-04T09:00:00+08:00,2344,733507,497682,212.32167235494882
2024-03-04T10:00:00+08:00,2346,734541,503618,214.67092924126172
2024-03-04T11:00:00+08:00,2346,734073,501565,213.79582267689685
2024-03-04T12:00:00+08:00,2346,734073,497728,212.16027280477408
2024-03-04T13:00:00+08:00,2346,734073,505981,215.6781756180733
2024-03-04T14:00:00+08:00,2346,734073,504894,215.2148337595908
2024-03-04T15:00:00+08:00,2346,734377,502286,214.10315430520035
2024-03-04T16:00:00+08:00,2346,732799,495085,211.03367433930094
2024-03-04T17:00:00+08:00,2346,732799,477377,203.4855072463768
2024-03-04T18:00:00+08:00,2346,732331,439207,187.2152600170503
2024-03-04T19:00:00+08:00,2346,732799,409203,174.42583120204603
2024-03-04T20:00:00+08:00,2346,732331,390863,166.6082693947144
2024-03-04T21:00:00+08:00,2346,732331,379481,161.75660699062234
2024-03-04T22:00:00+08:00,2346,732331,367643,156.71057118499573
2024-03-05T00:00:00+08:00,2346,732331,351947,150.02003410059677
2024-03-05T01:00:00+08:00,2346,732331,347646,148.18670076726343
2024-03-05T02:00:00+08:00,2346,732799,345669,147.34398976982098
2024-03-05T03:00:00+08:00,2346,732799,345632,147.32821824381926
2024-03-05T04:00:00+08:00,2346,732841,346728,147.79539641943734
2024-03-05T05:00:00+08:00,2346,732373,353117,150.51875532821825
2024-03-05T06:00:00+08:00,2346,732841,397845,169.5843989769821
2024-03-05T07:00:00+08:00,2346,732799,447431,190.72080136402388
2024-03-05T08:00:00+08:00,2346,732373,484224,206.40409207161125
2024-03-05T09:00:00+08:00,2346,732373,497767,212.1768968456948
2024-03-05T10:00:00+08:00,2346,732373,503685,214.69948849104858
2024-03-05T11:00:00+08:00,2346,732841,501980,213.97271952259163
2024-03-05T12:00:00+08:00,2346,732373,497415,212.02685421994886
2024-03-05T13:00:00+08:00,2346,732841,506724,215.99488491048592
2024-03-05T14:00:00+08:00,2346,732841,506093,215.72591645353793
2024-03-05T15:00:00+08:00,2346,732407,503146,214.4697357203751
2024-03-05T16:00:00+08:00,2346,732373,496982,211.84228473998294
2024-03-05T17:00:00+08:00,2346,732841,479420,204.35635123614662
2024-03-05T18:00:00+08:00,2346,732373,441289,188.10272804774084
2024-03-05T19:00:00+08:00,2346,732841,412832,175.97271952259163
2024-03-05T20:00:00+08:00,2346,732841,393736,167.83290707587383
2024-03-05T21:00:00+08:00,2346,732799,380423,162.15814151747657
2024-03-05T22:00:00+08:00,2346,732373,365921,155.97655583972718
2024-03-06T00:00:00+08:00,2346,732373,350326,149.32907075873828
2024-03-06T01:00:00+08:00,2346,732373,346189,147.56564364876385
2024-03-06T02:00:00+08:00,2346,732373,344141,146.6926683716965
2024-03-06T03:00:00+08:00,2346,732608,343759,146.5298380221654
2024-03-06T04:00:00+08:00,2346,732799,345094,147.0988917306053
2024-03-06T05:00:00+08:00,2346,732799,352937,150.44202898550725
2024-03-06T06:00:00+08:00,2346,732331,396647,169.07374254049446
2024-03-06T07:00:00+08:00,2346,732841,447660,190.81841432225065
2024-03-06T08:00:00+08:00,2346,732799,485893,207.115515771526
2024-03-06T09:00:00+08:00,2346,732799,499652,212.98039215686273
2024-03-06T10:00:00+08:00,2349,732817,505257,215.09450830140486
2024-03-06T11:00:00+08:00,2349,732859,503690,214.4274159216688
2024-03-06T12:00:00+08:00,2349,732349,497728,211.8893146019583
2024-03-06T13:00:00+08:00,2349,732817,506583,215.65900383141764
2024-03-06T14:00:00+08:00,2349,732817,506076,215.44316730523627
2024-03-06T15:00:00+08:00,2349,732816,503285,214.25500212856534
2024-03-06T16:00:00+08:00,2349,732390,496695,211.44955300127714
2024-03-06T17:00:00+08:00,2349,732858,480225,204.43805874840356
2024-03-06T18:00:00+08:00,2349,732390,443270,188.70583226905066
2024-03-06T19:00:00+08:00,2349,732816,414194,176.32779906343126
2024-03-06T20:00:00+08:00,2349,732816,395620,168.42060451255853
2024-03-06T21:00:00+08:00,2349,732348,382123,162.6747552149851
2024-03-06T22:00:00+08:00,2349,732816,367640,156.50915283099192
2024-03-07T00:00:00+08:00,2349,732348,350647,149.27501064282674
2024-03-07T01:00:00+08:00,2349,732497,346369,147.45381013197104
2024-03-07T02:00:00+08:00,2349,732858,345101,146.91400595998297
2024-03-07T03:00:00+08:00,2349,732390,344037,146.4610472541507
2024-03-07T04:00:00+08:00,2349,732816,345718,147.17667092379736
2024-03-07T05:00:00+08:00,2349,732348,351944,149.82716049382717
2024-03-07T06:00:00+08:00,2349,732816,395826,168.50830140485314
2024-03-07T07:00:00+08:00,2349,732348,444921,189.40868454661558
2024-03-07T08:00:00+08:00,2349,732711,482062,205.22009365687526
2024-03-07T09:00:00+08:00,2349,732711,496005,211.1558109833972
2024-03-07T10:00:00+08:00,2349,732711,501317,213.4171988080034
2024-03-07T11:00:00+08:00,2349,732669,499841,212.78884631758194
2024-03-07T12:00:00+08:00,2349,732669,496387,211.31843337590465
2024-03-07T13:00:00+08:00,2349,732669,504651,214.83652618135378
2024-03-07T14:00:00+08:00,2349,732669,505062,215.01149425287358
2024-03-07T15:00:00+08:00,2349,732201,501404,213.45423584504044
2024-03-07T16:00:00+08:00,2349,732243,495769,211.05534269902085
2024-03-07T17:00:00+08:00,2349,732711,482365,205.34908471690082
2024-03-07T18:00:00+08:00,2349,732711,450254,191.679012345679
2024-03-07T19:00:00+08:00,2349,732711,421277,179.34312473392933
2024-03-07T20:00:00+08:00,2349,732243,402142,171.19710515112814
2024-03-07T21:00:00+08:00,2349,732711,386824,164.67603235419327
2024-03-08T00:00:00+08:00,2349,732243,353932,150.67347807577693
2024-03-08T01:00:00+08:00,2349,732243,350197,149.0834397616007
2024-03-08T02:00:00+08:00,2349,733140,348785,148.48233290762028
2024-03-08T03:00:00+08:00,2349,732243,346999,147.72200936568754
2024-03-08T04:00:00+08:00,2349,732243,347699,148.02000851426138
2024-03-08T05:00:00+08:00,2349,732243,353617,150.5393784589187
2024-03-08T06:00:00+08:00,2349,732243,393818,167.65346956151555
2024-03-08T07:00:00+08:00,2349,732711,437888,186.41464452958706
2024-03-08T08:00:00+08:00,2349,732711,472188,201.01660280970626
2024-03-08T09:00:00+08:00,2353,734097,487821,207.3187420314492
2024-03-08T10:00:00+08:00,2353,734097,494648,210.2201444963876
2024-03-08T11:00:00+08:00,2353,734097,494459,210.1398215044624
2024-03-08T12:00:00+08:00,2353,733587,491351,208.81895452613685
2024-03-08T13:00:00+08:00,2353,734097,498430,211.82745431364216
2024-03-08T14:00:00+08:00,2353,733630,497456,211.41351466213345
2024-03-08T15:00:00+08:00,2353,734098,496058,210.8193795155121
2024-03-08T16:00:00+08:00,2353,733630,490342,208.39014024649384
2024-03-08T17:00:00+08:00,2353,734766,477218,202.81257968550787
2024-03-08T18:00:00+08:00,2353,734098,451634,191.93965150871227
2024-03-08T19:00:00+08:00,2353,733630,430515,182.9643008924777
2024-03-08T20:00:00+08:00,2353,733630,415254,176.47853803654908
2024-03-08T21:00:00+08:00,2353,733630,403529,171.4955376115597
2024-03-08T22:00:00+08:00,2353,733630,387613,164.73140671483213
2024-03-09T00:00:00+08:00,2353,733630,364998,155.12027199320016
2024-03-09T01:00:00+08:00,2353,733630,358805,152.48831279218018
2024-03-09T02:00:00+08:00,2353,734098,355611,151.1308967275818
2024-03-09T03:00:00+08:00,2353,734098,354318,150.58138546536335
2024-03-09T04:00:00+08:00,2353,733588,353532,150.2473438164046
2024-03-09T05:00:00+08:00,2353,733588,356892,151.67530811729708
2024-03-09T06:00:00+08:00,2353,733588,369567,157.06204844878877
2024-03-09T07:00:00+08:00,2353,733588,390471,165.94602634934125
2024-03-09T08:00:00+08:00,2353,733588,413508,175.73650658733533
2024-03-09T09:00:00+08:00,2353,733588,430325,182.88355291117722
2024-03-09T10:00:00+08:00,2353,734056,445007,189.12324691882702
2024-03-09T11:00:00+08:00,2353,734056,449879,191.1937951551211
2024-03-09T12:00:00+08:00,2353,734056,449876,191.19252018699532
2024-03-09T13:00:00+08:00,2353,733588,446400,189.71525711857203
2024-03-09T14:00:00+08:00,2353,734098,444347,188.84275393115172
2024-03-09T15:00:00+08:00,2353,734098,442272,187.96090097747557
2024-03-09T16:00:00+08:00,2353,733588,440407,187.1682957926052
2024-03-09T17:00:00+08:00,2353,733588,440194,187.07777305567362
2024-03-09T18:00:00+08:00,2353,734056,436213,185.38589035274117
2024-03-09T19:00:00+08:00,2353,734056,426958,181.45261368465788
2024-03-09T20:00:00+08:00,2353,734190,416115,176.8444538886528
2024-03-09T21:00:00+08:00,2353,733519,403698,171.5673608159796
2024-03-09T22:00:00+08:00,2353,733519,389140,165.38036549086272
2024-03-10T00:00:00+08:00,2353,743368,377487,160.42796430089248
2024-03-10T01:00:00+08:00,2353,743368,371161,157.7394815129622
2024-03-10T02:00:00+08:00,2353,743836,367283,156.0913727156821
2024-03-10T03:00:00+08:00,2353,743368,364050,154.71738206544836
2024-03-10T04:00:00+08:00,2353,743410,363136,154.3289417764556
2024-03-10T05:00:00+08:00,2353,743878,365041,155.1385465363366
2024-03-10T06:00:00+08:00,2353,743878,371422,157.8504037399065
2024-03-10T07:00:00+08:00,2353,743410,380613,161.7564810879728
2024-03-10T08:00:00+08:00,2353,743410,392984,167.01402464938377
2024-03-10T09:00:00+08:00,2353,743410,407522,173.19252018699532
2024-03-10T10:00:00+08:00,2353,743878,420458,178.69018274543137
2024-03-10T11:00:00+08:00,2353,743878,427405,181.6425839354016
2024-03-10T12:00:00+08:00,2353,743410,428579,182.14152146196346
2024-03-10T13:00:00+08:00,2353,743410,427901,181.85337866553337
2024-03-10T14:00:00+08:00,2353,743410,426690,181.3387165320867
2024-03-10T15:00:00+08:00,2353,743410,426271,181.1606459838504
2024-03-10T16:00:00+08:00,2353,742810,424843,180.5537611559711
2024-03-10T17:00:00+08:00,2353,743410,426375,181.20484487887802
2024-03-10T18:00:00+08:00,2353,743410,421932,179.3166170845729
2024-03-10T19:00:00+08:00,2353,743410,414938,176.34424139396515
2024-03-10T20:00:00+08:00,2353,743878,406697,172.8419039524012
2024-03-10T21:00:00+08:00,2353,743368,394631,167.71398215044624
2024-03-10T22:00:00+08:00,2353,743410,382130,162.40118997025075
2024-03-11T00:00:00+08:00,2353,733561,357373,151.87972800679984
2024-03-11T01:00:00+08:00,2353,733561,353452,150.21334466638334
2024-03-11T02:00:00+08:00,2353,733562,351331,149.31194220144496
2024-03-11T03:00:00+08:00,2353,733744,351195,149.25414364640883
2024-03-11T04:00:00+08:00,2353,733988,352141,149.6561835954101
2024-03-11T05:00:00+08:00,2353,733988,358176,152.22099447513813
2024-03-11T06:00:00+08:00,2353,733520,385649,163.89672758181047
2024-03-11T07:00:00+08:00,2353,733520,437610,185.97960050998725
2024-03-11T08:00:00+08:00,2353,734308,478747,203.462388440289
2024-03-11T09:00:00+08:00,2353,733190,491731,208.98045048873777
2024-03-11T10:00:00+08:00,2353,733966,497829,211.57203569910752
2024-03-11T11:00:00+08:00,2353,733969,497135,211.27709307267318
2024-03-11T12:00:00+08:00,2353,733666,492647,209.3697407564811
2024-03-11T13:00:00+08:00,2353,734134,499943,212.47046323841903
2024-03-11T14:00:00+08:00,2353,733666,500787,212.8291542711432
2024-03-11T15:00:00+08:00,2353,734322,499533,212.29621759456015
2024-03-11T16:00:00+08:00,2353,733666,492968,209.50616234594136
2024-03-11T17:00:00+08:00,2353,734134,475293,201.99447513812154
2024-03-11T18:00:00+08:00,2353,735122,441237,187.52103697407566
2024-03-11T19:00:00+08:00,2353,733869,414764,176.27029324266894
2024-03-11T20:00:00+08:00,2353,733869,399369,169.72758181045475
2024-03-11T21:00:00+08:00,2353,733666,387589,164.72120696982574
2024-03-11T22:00:00+08:00,2353,733666,371430,157.85380365490863
2024-03-12T00:00:00+08:00,2353,734131,355791,151.20739481512962
2024-03-12T01:00:00+08:00,2353,733659,350728,149.0556736081598
2024-03-12T02:00:00+08:00,2353,734783,350147,148.80875478113046
2024-03-12T03:00:00+08:00,2353,733659,349196,148.40458988525288
2024-03-12T04:00:00+08:00,2353,734556,350398,148.91542711432214
2024-03-12T05:00:00+08:00,2353,733659,355960,151.27921801954952
2024-03-12T06:00:00+08:00,2353,733659,384061,163.22184445388865
2024-03-12T07:00:00+08:00,2353,734127,436165,185.36549086272842
2024-03-12T08:00:00+08:00,2353,734169,478155,203.21079473013174
2024-03-12T09:00:00+08:00,2353,734127,492344,209.24096897577562
2024-03-12T10:00:00+08:00,2353,733659,496930,211.18997025074373
2024-03-12T11:00:00+08:00,2353,733659,495090,210.407989800255
2024-03-12T12:00:00+08:00,2353,734127,491865,209.03739906502338
2024-03-12T13:00:00+08:00,2353,734127,499000,212.06969825754356
2024-03-12T14:00:00+08:00,2353,734088,499900,212.45218869528262
2024-03-12T15:00:00+08:00,2353,734127,497674,211.50616234594136
2024-03-12T16:00:00+08:00,2353,733559,492198,209.17892052698681
2024-03-12T17:00:00+08:00,2353,734027,473061,201.0458988525287
2024-03-12T18:00:00+08:00,2353,734027,434601,184.700807479813
2024-03-12T19:00:00+08:00,2353,734069,407545,173.20229494262642
2024-03-12T20:00:00+08:00,2353,733601,396418,168.4734381640459
2024-03-12T21:00:00+08:00,2353,734069,385643,163.89417764555887
2024-03-12T22:00:00+08:00,2353,734027,370039,157.26264343391415
2024-03-13T00:00:00+08:00,2353,734027,353396,150.18954526136847
2024-03-13T01:00:00+08:00,2353,733879,349511,148.53846153846155
2024-03-13T03:00:00+08:00,2353,734027,347980,147.8878028049299
2024-03-13T05:00:00+08:00,2353,732917,353925,150.41436464088397
2024-03-13T06:00:00+08:00,2353,733459,382176,162.42073948151295
2024-03-13T07:00:00+08:00,2353,733501,434083,184.48066298342542
2024-03-13T08:00:00+08:00,2353,733969,475668,202.15384615384616
2024-03-13T09:00:00+08:00,2353,733501,491618,208.93242668933277
2024-03-13T10:00:00+08:00,2353,733969,497200,211.30471738206546
2024-03-13T11:00:00+08:00,2353,733704,495176,210.44453888652782
2024-03-13T12:00:00+08:00,2353,733501,491117,208.7195070123247
2024-03-13T13:00:00+08:00,2353,733969,498324,211.782405439864
2024-03-13T14:00:00+08:00,2353,733501,498912,212.03229919252018
2024-03-13T15:00:00+08:00,2353,733969,498121,211.6961325966851
2024-03-13T16:00:00+08:00,2353,733501,492745,209.41138971525712
2024-03-13T17:00:00+08:00,2353,733969,475466,202.0679983000425
2024-03-13T18:00:00+08:00,2353,733969,439215,186.66170845728857
2024-03-13T19:00:00+08:00,2353,733969,412377,175.2558436039099
2024-03-13T20:00:00+08:00,2353,733459,400682,170.2855928601785
2024-03-13T21:00:00+08:00,2353,733927,389613,165.58138546536335
2024-03-13T22:00:00+08:00,2353,733969,373931,158.91670208244793
2024-03-14T00:00:00+08:00,2353,733969,356771,151.62388440288993
2024-03-14T01:00:00+08:00,2353,733501,352291,149.71993200169996
2024-03-14T02:00:00+08:00,2353,733501,350288,148.86867828304293
2024-03-14T04:00:00+08:00,2353,733969,350887,149.12324691882702
2024-03-14T05:00:00+08:00,2353,733969,356494,151.50616234594136
2024-03-14T06:00:00+08:00,2353,733969,384090,163.23416914577135
2024-03-14T07:00:00+08:00,2353,733969,435776,185.20016999575012
2024-03-14T11:00:00+08:00,2353,733970,495138,210.42838929026775
2024-03-14T12:00:00+08:00,2353,733970,491520,208.89077773055675
2024-03-14T13:00:00+08:00,2353,733502,498854,212.0076498087548
2024-03-14T14:00:00+08:00,2353,733970,500003,212.49596260093497
2024-03-14T15:00:00+08:00,2353,733502,498130,211.69995750106247
2024-03-14T17:00:00+08:00,2353,733970,475636,202.14024649383765
2024-03-14T18:00:00+08:00,2353,733970,440083,187.0305992350191
2024-03-14T19:00:00+08:00,2353,733503,413841,175.87802804929876
2024-03-14T20:00:00+08:00,2353,733503,402842,171.20356991075224
2024-03-14T21:00:00+08:00,2353,733503,390904,166.1300467488313
2024-03-14T22:00:00+08:00,2353,733971,375560,159.60900977475563
2024-03-15T01:00:00+08:00,2353,733971,353182,150.09859753506163
2024-03-15T04:00:00+08:00,2353,733971,351072,149.20186995325116
2024-03-15T05:00:00+08:00,2353,733971,356494,151.50616234594136
2024-03-15T07:00:00+08:00,2353,733503,429177,182.3956651083723
2024-03-15T09:00:00+08:00,2353,733503,482732,205.15597110072247
2024-03-15T10:00:00+08:00,2353,733972,489560,208.05779855503613
2024-03-15T12:00:00+08:00,2353,733504,488195,207.47768805779856
2024-03-15T15:00:00+08:00,2353,733972,493068,209.5486612834679
2024-03-15T16:00:00+08:00,2353,733972,488516,207.61410964725883
2024-03-15T18:00:00+08:00,2353,734255,445993,189.54228644283893
2024-03-15T19:00:00+08:00,2353,734255,425590,180.87122821929452
2024-03-15T20:00:00+08:00,2353,733787,414994,176.36804079898002
2024-03-15T21:00:00+08:00,2353,733787,404355,171.8465788355291
2024-03-15T22:00:00+08:00,2353,734255,387092,164.50998725031874
2024-03-16T00:00:00+08:00,2353,734255,366068,155.57501062473438
2024-03-16T01:00:00+08:00,2353,733787,359374,152.73013174670632
2024-03-16T02:00:00+08:00,2353,733787,356082,151.33106672333193
2024-03-16T03:00:00+08:00,2353,733178,354607,150.70420739481514
2024-03-16T04:00:00+08:00,2353,733944,354162,150.51508712282194
2024-03-16T05:00:00+08:00,2353,733787,356772,151.6243093922652
2024-03-16T06:00:00+08:00,2353,734213,369258,156.9307267318317
2024-03-16T07:00:00+08:00,2353,734255,388436,165.08117297067574
2024-03-16T08:00:00+08:00,2353,734107,410828,174.59753506162346
2024-03-16T09:00:00+08:00,2353,733787,427022,181.4798130046749
2024-03-16T10:00:00+08:00,2353,734255,441541,187.6502337441564
2024-03-16T11:00:00+08:00,2353,734213,446456,189.7390565235869
2024-03-16T12:00:00+08:00,2353,734255,446198,189.62940926476838
2024-03-16T13:00:00+08:00,2353,733785,442957,188.2520186995325
2024-03-16T14:00:00+08:00,2353,733783,440907,187.380790480238
2024-03-16T15:00:00+08:00,2353,734251,440156,187.0616234594135
2024-03-16T16:00:00+08:00,2353,734251,439203,186.65660858478537
2024-03-16T17:00:00+08:00,2353,734251,440811,187.3399915002125
2024-03-16T18:00:00+08:00,2353,734209,434045,184.4645133871653
2024-03-16T19:00:00+08:00,2353,734209,421543,179.15129621759456
2024-03-16T20:00:00+08:00,2353,733783,414158,176.01274968125796
2024-03-16T21:00:00+08:00,2353,734251,404365,171.85082872928177
2024-03-16T22:00:00+08:00,2353,734251,387495,164.6812579685508
2024-03-17T00:00:00+08:00,2353,744100,375504,159.58521036974076
2024-03-17T01:00:00+08:00,2353,743632,368723,156.7033574160646
2024-03-17T03:00:00+08:00,2353,742971,363204,154.35784105397366
2024-03-17T04:00:00+08:00,2353,743539,361121,153.47258818529536
2024-03-17T05:00:00+08:00,2353,744100,362950,154.2498937526562
2024-03-17T06:00:00+08:00,2353,743632,368606,156.65363365915852
2024-03-17T07:00:00+08:00,2353,743632,376716,160.10029749256267
2024-03-17T08:00:00+08:00,2353,743590,388770,165.22311942201446
2024-03-17T09:00:00+08:00,2353,744058,402193,170.92775180620484
2024-03-17T10:00:00+08:00,2353,744100,413679,175.80917977050575
2024-03-17T11:00:00+08:00,2353,744100,419876,178.44283892902678
2024-03-17T12:00:00+08:00,2353,743632,422101,179.38844028899277
2024-03-17T13:00:00+08:00,2353,743632,421538,179.14917127071823
2024-03-17T14:00:00+08:00,2353,743632,420878,178.86867828304293
2024-03-17T15:00:00+08:00,2353,744058,421074,178.951976200595
2024-03-17T16:00:00+08:00,2353,744058,421270,179.03527411814704
2024-03-17T17:00:00+08:00,2353,743632,420676,178.78283042923928
2024-03-17T18:00:00+08:00,2353,743632,410189,174.32596685082873
2024-03-17T19:00:00+08:00,2353,744300,402599,171.10029749256267
2024-03-17T20:00:00+08:00,2353,744100,398119,169.1963450913727
2024-03-17T21:00:00+08:00,2353,744100,388170,164.96812579685508
2024-03-17T22:00:00+08:00,2353,744100,374848,159.3064173395665
2024-03-18T00:00:00+08:00,2353,734532,350504,148.96047598810028
2024-03-18T01:00:00+08:00,2353,733876,346222,147.1406714832129
2024-03-18T02:00:00+08:00,2353,734344,345385,146.7849553761156
2024-03-18T03:00:00+08:00,2353,734344,344096,146.2371440713982
2024-03-18T04:00:00+08:00,2353,734344,345294,146.74628134296643
2024-03-18T05:00:00+08:00,2353,733876,353456,150.2150446238844
2024-03-18T06:00:00+08:00,2353,734120,399882,169.945601359966
2024-03-18T07:00:00+08:00,2353,733876,446588,189.79515512112198
2024-03-18T08:00:00+08:00,2353,733876,482795,205.18274543136422
2024-03-18T09:00:00+08:00,2353,734344,495841,210.72715682107946
2024-03-18T10:00:00+08:00,2353,734344,499461,212.265618359541
2024-03-18T11:00:00+08:00,2353,734344,497134,211.27666808329792
